Transaction Date,Transaction Month,Transaction Year,Time,UPI Number,UPI ID,Transaction Amount,Zip Code,Fraud
28,2,2021,4,4477648020,5.7319E+15,3898.452563,28115,0
6,4,2023,18,2905495266,4.49904E+15,1,68648,0
7,8,2020,13,4110850734,7.24442E+15,1146.554885,36135,1
11,6,2021,18,8809104838,3.46562E+15,7435.221292,46036,0
18,5,2020,11,6640979933,9.18239E+15,1467.457209,55894,0
2,11,2022,20,1521595290,3.19818E+15,4881.688985,35668,0
17,2,2022,15,6193680767,7.6397E+15,4827.232667,36166,0
2,8,2020,16,1767567122,2.82241E+15,3751.105568,87632,0
19,7,2020,3,2803796198,5.03758E+15,3298.039411,21160,0
18,6,2021,13,4231538301,7.91614E+15,3481.826248,23172,0
1,9,2020,12,6248675815,4.80309E+15,4615.529025,71755,0
20,5,2020,3,8034694502,4.25236E+15,3318.401312,14646,0
27,11,2023,2,2001949917,8.85848E+15,6672.746144,48623,0
10,9,2023,0,9853090684,7.65414E+15,5970.232609,10806,0
17,12,2023,8,7422755033,1.00254E+15,6906.843311,34845,0
23,9,2021,5,5736826248,7.48591E+15,3012.4904,58712,0
4,6,2022,22,5735969572,1.85266E+15,7629.944297,24117,0
5,2,2023,20,4032590411,3.66403E+15,7815.78494,79595,0
11,5,2020,4,4852223348,8.75813E+15,5873.061181,15856,1
10,5,2021,8,8448161822,3.71121E+15,1,33221,0
10,5,2020,1,9208058029,2.85141E+15,1037.304342,16093,0
9,4,2022,23,1219065027,2.39016E+15,2429.732224,93993,1
19,6,2021,5,6639718378,5.4423E+15,1,86984,0
22,8,2021,14,8966719679,3.36498E+15,7302.731783,12734,0
23,6,2020,10,8222988704,3.77582E+15,4631.183022,15498,0
17,8,2023,12,6977732673,2.48837E+15,2626.429647,78399,0
28,11,2022,7,9895187794,3.35146E+15,3210.276486,14130,1
6,11,2020,20,5477695225,4.58195E+15,7428.413274,41150,0
12,9,2020,17,4264903698,4.92788E+15,4443.719151,53038,1
14,4,2023,12,2978302878,5.46559E+15,4896.143599,65010,0
14,4,2021,13,5447671127,8.1988E+15,1811.445334,51012,0
20,9,2021,5,6498796544,7.20399E+15,5355.219154,53648,0
1,11,2023,2,6734408540,9.09243E+15,5149.23115,91722,0
13,1,2023,13,1649411758,7.12706E+15,7390.604995,64314,0
10,3,2021,1,8643930221,3.35446E+15,6367.086826,26112,0
4,4,2021,6,8867770434,3.89448E+15,3619.68244,17448,0
29,3,2021,4,3909673692,4.03123E+15,9174.705831,46856,0
20,7,2021,1,9834628150,2.36305E+15,2923.777449,70843,0
19,7,2023,16,6812848226,7.61899E+15,4139.530299,86753,0
20,4,2022,6,2075133425,2.99129E+15,5074.569876,32745,1
17,9,2021,4,3735262126,4.06536E+15,4158.515259,15439,0
7,4,2023,1,6165559314,5.5167E+15,7180.042288,41472,0
6,12,2023,4,8083998430,9.655E+15,5268.404541,45258,0
29,7,2020,10,3558464996,7.29036E+15,5074.394297,64511,1
8,12,2023,20,6389997560,5.27732E+15,354.141432,50343,0
19,6,2021,12,9525599265,4.22684E+15,2896.344841,48290,0
10,11,2020,17,4463384020,6.76449E+15,7744.067394,70077,0
1,12,2023,18,1273580102,6.50114E+15,4589.774479,17849,0
14,6,2020,9,3753893748,6.51458E+15,5060.234278,62974,0
28,3,2022,13,3868027088,5.83762E+15,7312.035191,66129,0
30,12,2020,20,4573632094,3.77141E+15,3022.281886,16864,1
1,3,2022,0,9009724634,5.8934E+15,4994.930405,14454,0
28,7,2020,12,9529531794,7.55791E+15,7012.890909,95348,0
15,7,2023,22,2302862005,1.06012E+15,3425.461995,53308,0
30,11,2022,11,7945191500,1.89812E+15,1435.333375,47047,0
30,3,2022,10,2331356843,8.47743E+15,4550.196477,91928,0
5,2,2023,4,6596042973,8.54364E+15,4054.476325,98279,0
9,7,2023,12,8264930304,8.29801E+15,1618.270761,33118,0
12,12,2022,18,8075229097,9.24249E+15,1,52901,0
15,10,2020,1,6803562191,6.60034E+15,1,65989,0
3,7,2021,8,3324457020,7.01631E+15,1099.82727,23108,0
4,1,2022,16,2488164162,5.13364E+15,5363.275743,80704,0
1,6,2022,3,6773152237,8.8861E+15,5658.08247,65620,0
31,12,2023,12,1662974285,6.89251E+15,3715.390034,71280,0
2,12,2020,20,4195017082,4.97045E+15,8338.925613,78778,0
2,11,2020,0,5245350638,2.10215E+15,6996.401506,95538,0
26,12,2020,22,5408369753,5.99846E+15,3931.226572,97243,0
1,8,2022,4,2289248928,5.85838E+15,4340.322622,85185,0
20,12,2020,22,7274565727,5.17181E+15,11620.82908,93897,0
11,3,2021,15,9933385092,8.09462E+15,7384.06123,70306,1
5,7,2020,23,4469527345,7.43957E+15,6295.41424,11051,0
25,3,2021,3,9042289975,4.59827E+15,2202.999079,69072,1
8,7,2020,6,2177849752,3.78475E+15,5157.212554,35840,0
5,10,2021,21,6881052471,5.27862E+15,3646.77288,51267,0
5,11,2020,1,6379853829,7.64165E+15,10968.67326,41015,0
18,7,2022,7,3336413265,6.1023E+15,1421.74546,48326,1
23,10,2023,22,2150381276,5.301E+15,7764.170254,54395,0
24,11,2020,0,8607057890,5.65244E+15,2932.858321,97492,0
15,12,2022,8,4256952256,4.82496E+15,14766.22868,65226,0
7,3,2020,5,1659907730,3.92012E+15,2969.313891,11853,1
30,3,2023,12,5741579763,8.43466E+15,8869.004106,92673,0
13,5,2021,5,2825504137,9.1142E+15,748.921329,53634,0
8,1,2023,13,4799666368,5.11762E+15,2967.62212,35242,0
3,7,2020,11,1999857986,7.3827E+15,6357.775492,88566,0
15,3,2023,11,4557595087,6.82955E+15,1338.302073,27052,0
5,2,2023,2,7722369366,6.46439E+15,4132.6162,23286,0
21,6,2020,18,2830065471,6.35984E+15,3024.087317,60493,0
8,12,2020,1,4353737872,8.22141E+15,7894.447037,80894,0
3,10,2022,23,7128906015,6.18642E+15,5070.632639,53801,0
21,11,2023,6,1708107375,8.57252E+15,1397.3738,80599,0
5,4,2022,4,6569451134,3.19084E+15,1550.675326,32282,1
25,7,2020,6,8495194382,8.33851E+15,235.9238363,14030,0
14,9,2023,11,5736702330,1.31078E+15,8661.844731,84449,0
5,10,2020,3,7836560023,5.09461E+15,10133.69851,23419,0
11,1,2022,11,9669909943,8.1037E+15,1,62314,1
12,4,2023,5,9022104226,3.09789E+15,5623.933432,69129,0
30,2,2022,20,5977197196,2.46392E+15,6845.328825,29838,0
20,3,2021,2,5373752903,9.91067E+15,9059.569713,67442,0
23,12,2022,18,6725381831,9.9997E+15,5525.825481,20265,0
9,1,2021,18,3655000546,2.17146E+15,4241.110831,24589,1
13,2,2020,2,1989809527,3.31392E+15,7137.779327,81539,0
1,2,2020,11,7632827417,5.04472E+15,4557.712877,13161,1
16,9,2020,20,3155897783,8.14353E+15,1944.009363,62928,0
2,8,2022,6,2009945224,3.33127E+15,11405.15849,12927,0
20,7,2022,11,9248579252,4.9366E+15,5229.594165,94551,0
29,8,2021,3,5816913532,4.07091E+15,3728.440555,96773,0
27,9,2021,5,9277753430,3.47537E+15,4146.120695,99860,0
17,3,2020,10,4292719050,6.25993E+15,4607.131999,54720,0
10,9,2021,15,7516733405,4.71024E+15,3225.38026,31130,0
12,1,2020,6,4267755752,1.09303E+15,3209.767597,82311,0
16,3,2021,4,6568817246,8.45697E+15,7225.972117,49457,0
14,12,2021,16,4743076931,2.77486E+15,4835.420778,58876,0
9,10,2023,20,8765635869,3.77746E+15,10829.0299,42453,0
9,4,2021,0,5189112440,3.87279E+15,5545.592518,36209,1
7,4,2021,19,4382714082,6.19461E+15,8463.146499,89815,0
21,4,2023,7,9317597100,3.76971E+15,5892.01841,19852,0
23,11,2023,9,8559874325,4.72409E+15,5670.131744,99065,0
19,7,2022,14,2228095879,7.35199E+15,142.1127203,30660,0
4,5,2022,2,7952951630,7.00365E+15,3279.050742,31539,0
21,7,2021,18,1574884643,7.99972E+15,9986.983994,53365,0
31,12,2022,9,2293048719,6.26205E+15,1513.330358,38621,0
26,5,2021,10,9552762035,3.65564E+15,9504.658703,13484,0
13,4,2023,11,4941220003,4.78347E+15,7491.68561,19185,0
28,7,2021,5,2518704295,4.90533E+15,4951.353651,85335,1
26,6,2021,3,7837561258,8.78875E+15,9254.253263,43511,0
3,3,2020,21,6799155145,7.41343E+15,3253.732465,88294,0
14,8,2021,14,4638617672,7.33009E+15,7157.513226,23402,0
31,1,2023,16,7448948977,1.1858E+15,7910.880968,48705,0
6,10,2021,10,6477016468,8.0428E+15,1498.800401,23335,0
31,9,2023,13,1929177360,1.36888E+15,7288.515119,27056,0
21,2,2020,2,8016404569,9.03386E+15,7397.386218,22898,0
22,12,2023,16,7667708240,4.38983E+15,9524.779878,91338,0
11,8,2020,20,7183864355,2.81588E+15,7342.219012,88396,0
28,11,2022,15,2596567359,3.12868E+15,8948.731865,35780,0
25,2,2022,14,4232526974,7.13744E+15,4157.487321,43567,0
6,5,2022,8,7074520273,9.03143E+15,1724.696818,27786,1
24,10,2023,5,8466638017,7.86346E+15,4836.449688,55686,0
26,5,2021,3,2787747074,4.62794E+15,1884.331852,27202,1
20,4,2020,0,5869592757,4.34374E+15,949.9185485,67305,0
9,4,2020,9,6874885369,4.3744E+15,6900.141958,57740,0
24,9,2021,17,1958086139,4.55015E+15,6680.916227,95848,0
23,1,2020,16,5556329174,7.42255E+15,3095.846778,24626,0
24,4,2023,1,7099573102,3.87743E+15,1866.646602,50783,1
14,4,2022,14,5940704522,3.031E+15,4254.922727,71871,0
15,2,2021,4,1478482105,5.3015E+15,5269.940796,83457,0
16,10,2023,8,5210260748,9.66959E+15,10462.52663,45631,0
17,5,2020,23,4484806973,3.73381E+15,5098.041298,46574,0
13,12,2023,19,8665873213,2.41486E+15,5027.526259,48617,0
1,3,2020,19,1060412067,7.78644E+15,2724.306907,13737,0
16,3,2020,2,7010505394,9.78728E+15,6989.993734,38916,0
8,9,2023,7,7808030001,3.0693E+15,1344.289435,12889,0
15,6,2020,4,8212786676,6.5232E+15,3627.053714,14641,0
9,7,2022,13,6815268199,2.22728E+15,4989.717145,58720,0
17,3,2023,13,8884654792,3.88492E+15,3079.988573,90350,0
3,6,2020,21,6038650690,5.41794E+15,5496.697417,63722,0
14,1,2021,8,2687575950,1.1334E+15,8202.79957,69446,0
19,2,2021,14,5726178804,4.98348E+15,3412.660527,77307,0
24,11,2020,6,5846843161,1.15203E+15,5815.08358,26974,0
5,7,2021,2,7846814619,9.58448E+15,7859.018617,60604,0
25,1,2021,10,1280341685,7.36423E+15,12991.24136,52454,1
25,10,2020,18,2453294280,7.44696E+15,2611.021356,84846,0
3,9,2022,20,3514856017,5.24527E+15,7592.14984,64319,0
28,9,2022,16,5223621925,5.35073E+15,3630.866717,70497,0
3,11,2022,14,6489524405,6.2423E+15,6576.794358,84284,0
16,12,2020,20,3722773015,5.89669E+15,4453.185664,25319,0
16,8,2022,8,2118541458,9.7887E+15,3600.791643,76913,0
19,2,2022,1,3903228366,2.22442E+15,7132.615016,23270,0
11,11,2021,23,3772562178,6.35492E+15,6772.893573,72341,0
16,8,2022,14,9747495258,8.53447E+15,3381.60067,10225,0
2,3,2020,3,8390445771,7.96773E+15,357.9915514,75301,0
1,5,2021,23,8233320891,8.57984E+15,3800.583674,31258,0
24,1,2023,19,5646448319,5.6647E+15,8048.415621,49308,0
5,9,2021,9,3497969099,4.27858E+15,3348.327574,60658,1
21,9,2022,16,9444218874,5.46371E+15,6943.155294,42845,0
26,4,2022,16,5526395053,3.65742E+15,5505.000446,55626,0
8,1,2020,17,1693591820,9.08512E+15,2327.884652,91905,0
23,11,2021,18,6533137768,7.51859E+15,4189.427496,39313,1
24,7,2020,17,3653649143,6.339E+15,9043.948097,59273,0
13,11,2022,12,9459718308,7.03007E+15,6769.309368,75284,0
30,8,2020,7,2859781585,1.22386E+15,10022.35623,37859,0
8,6,2023,7,6679575177,8.48758E+15,5208.308782,19364,0
7,5,2022,21,1139769833,1.93571E+15,704.902977,80171,0
6,8,2020,17,9923782165,1.71358E+15,5533.414667,22447,0
6,5,2023,7,3516461743,7.87872E+15,4969.269395,95615,0
24,4,2021,21,1487999834,8.51201E+15,324.9463491,50807,1
4,12,2022,11,9059454962,7.31527E+15,5163.771854,37469,0
10,12,2021,16,8008210745,8.29714E+15,7387.09212,39680,0
4,6,2021,10,2756258204,7.88588E+15,7044.650478,18471,0
22,8,2023,13,1740991683,7.858E+15,2475.571524,50134,0
12,9,2021,9,1794611996,6.69617E+15,1,87860,0
10,10,2022,17,2095636993,8.84745E+15,1,32360,0
1,1,2020,6,1972257188,1.20407E+15,4485.089169,25852,0
10,8,2023,14,3174199925,6.17977E+15,4040.647855,51923,0
3,6,2021,5,4365530569,6.99489E+15,8770.26088,47698,0
31,9,2020,20,8382362870,5.96788E+15,3657.820302,94395,0
23,10,2022,18,7472277451,8.20391E+15,3603.170994,55695,0
8,7,2020,5,6871700784,2.51667E+15,6330.606019,40117,1
30,8,2021,15,3096832355,9.80464E+15,5519.142325,99937,0
2,6,2022,6,4414960877,1.98306E+15,7338.166835,71423,0
5,9,2022,15,1137711339,8.75115E+15,8026.131222,21685,0
26,5,2022,23,5886412317,7.84956E+15,7932.712532,65765,0
2,11,2022,9,5286698952,7.52641E+15,10358.4962,82735,0
11,7,2020,22,4253674339,6.3845E+15,9126.420736,27834,0
5,7,2022,14,7391076406,8.17721E+15,180.1032229,65510,0
28,7,2020,9,6742508507,1.84689E+15,2317.19863,67504,0
7,6,2023,19,9311017179,1.13907E+15,6869.037911,25152,0
6,9,2022,10,5854309468,3.08901E+15,7169.530322,83299,0
8,11,2022,10,8548748203,1.97269E+15,984.3141171,80423,0
20,1,2020,10,5544820632,6.00319E+15,1,53762,0
29,9,2022,8,2832654545,4.49183E+15,6714.683794,72420,1
30,11,2022,23,8182361751,3.2174E+15,5641.108853,79743,0
1,4,2023,2,6114841955,2.1101E+15,2364.27847,87969,1
4,11,2022,6,8285954238,8.39203E+15,196.6282341,44577,0
12,5,2023,2,2828030413,9.28033E+15,5871.13813,26818,0
24,6,2022,19,3878327308,7.52339E+15,962.5640465,46415,0
7,12,2021,0,1423261814,7.73533E+15,5084.077095,48133,0
21,1,2023,6,4320941773,3.45681E+15,8133.563049,52317,0
16,9,2021,22,4506879755,2.34419E+15,9866.925418,37583,0
17,2,2023,5,6054927255,5.66971E+15,9072.561854,26365,0
23,7,2023,23,9740995978,8.12562E+15,1959.408123,82011,0
25,8,2020,9,7285827861,9.98797E+15,7145.12701,83387,1
26,1,2023,20,1037365532,2.14471E+15,7724.663656,95857,0
2,9,2022,19,8951048900,8.08217E+15,5908.891517,13371,0
20,4,2021,20,2932132912,3.64313E+15,7521.884212,61768,0
24,6,2020,9,6095503473,1.40107E+15,4176.531784,41614,0
25,4,2021,16,3693066699,8.31634E+15,6608.134712,39092,0
17,2,2020,19,9164172387,9.20909E+15,8570.691957,86642,0
14,2,2023,21,7667825488,4.59954E+15,2738.256973,67886,0
27,3,2020,17,2398790701,1.38639E+15,2939.970581,58194,0
13,5,2020,1,9107028305,8.88544E+15,4570.310093,91642,0
12,2,2023,11,9530081004,1.2987E+15,6752.653144,93664,0
30,12,2020,6,9544619661,3.74863E+15,3572.458631,59458,0
13,7,2020,10,1904734386,3.25648E+15,4412.538096,44970,0
2,3,2021,18,7258351562,5.3907E+15,4855.931717,73898,0
1,12,2021,17,6341712659,6.03526E+15,4091.58912,93350,0
12,3,2021,13,3063464693,5.46617E+15,4828.88528,57957,1
17,5,2023,18,7395045874,4.61857E+15,8928.193474,59193,0
20,7,2022,5,5658691867,8.54855E+15,6092.888507,80774,0
11,1,2023,21,2176562336,6.51591E+15,9942.729594,22287,0
3,12,2020,5,6527218970,4.50321E+15,1700.312001,38580,0
23,4,2020,18,2127007799,6.54678E+15,6477.607506,71430,0
26,12,2022,6,8312244117,3.52793E+15,12260.37847,65736,0
15,9,2020,23,1344891604,9.9855E+15,8336.136835,58728,0
21,8,2022,0,7601363743,3.3145E+15,6046.822438,31575,0
28,3,2021,8,6150290745,2.29142E+15,3975.9594,28761,0
2,11,2020,15,8842745896,4.61142E+15,4581.262391,93495,0
25,6,2023,23,8848486337,4.56043E+15,4038.021588,13287,0
29,9,2022,12,6809748802,2.75953E+15,7852.980793,17041,0
1,10,2020,15,6854544509,4.44976E+15,1920.649108,65726,0
19,9,2021,14,2817070045,3.44996E+15,6085.76448,32083,0
5,5,2021,22,4135904951,5.26025E+15,8206.721746,42351,0
4,4,2020,20,8605961178,6.971E+15,10967.85646,18072,0
2,5,2022,7,3152367377,8.28054E+15,4964.440698,95447,0
29,11,2020,11,1831506126,6.52793E+15,1,33627,0
12,2,2020,11,1119396373,5.39866E+15,1,92979,0
5,9,2021,5,5523569571,9.93739E+15,6031.719622,47498,0
7,2,2022,4,5281335301,2.08173E+15,4550.11484,16069,1
23,9,2021,14,4351992008,4.86524E+15,7162.104611,79959,0
12,8,2023,21,7019844317,3.50172E+15,9265.218692,26739,0
17,7,2020,5,2696440748,9.4747E+15,7175.790018,46068,0
5,10,2021,6,7672194086,9.59763E+15,4173.832581,25883,0
4,4,2023,23,4697954427,2.67557E+15,146.8591513,44138,0
24,5,2023,18,8304102355,6.98981E+15,3179.196165,98314,0
31,3,2020,17,2752569103,6.47434E+15,10944.08805,79328,0
3,7,2023,9,9893154327,5.94582E+15,7108.095941,57641,0
20,3,2021,1,3514437698,4.61767E+15,4173.348373,38537,0
18,5,2020,4,4594664620,8.18293E+15,6707.677797,20115,0
25,7,2022,18,9654153291,9.70026E+15,3617.644533,34033,0
11,5,2020,18,3226139662,5.74789E+15,5897.921404,30814,0
11,1,2020,6,4848966475,3.54012E+15,7746.130201,71126,1
12,4,2023,23,3442130615,9.74898E+15,5803.633928,72739,0
17,5,2022,22,2573311385,2.04957E+15,4488.165288,69444,0
10,3,2023,9,1085033319,8.37734E+15,4998.103038,66578,0
8,6,2023,8,9169972081,7.08938E+15,1729.697599,79370,0
14,10,2022,7,9239856744,1.07144E+15,2122.191627,49630,0
11,10,2021,13,1807382700,5.6682E+15,7496.629411,19068,0
13,2,2022,5,9855836144,2.91642E+15,1,47470,0
2,9,2020,8,7135307871,6.81825E+15,7514.037782,42274,0
18,5,2022,1,7096436141,7.23187E+15,8222.385505,39507,0
2,1,2020,4,4922815314,2.02935E+15,1,56946,0
26,6,2021,2,3033272247,4.0233E+15,7950.666248,74665,0
11,9,2022,21,9819120782,6.19923E+15,5192.397652,40010,0
3,3,2021,15,2698975208,1.81108E+15,5592.092594,96985,0
15,8,2022,20,1229771133,4.25933E+15,5807.804009,88132,0
21,1,2023,12,7753570001,4.7725E+15,7040.69873,33622,1
27,3,2021,2,8889491625,2.92329E+15,202.6556757,41935,0
12,3,2020,21,2068352884,2.23476E+15,5409.312276,20368,0
11,2,2023,21,3531873829,9.13028E+15,14073.39389,12496,0
5,5,2023,11,1424148551,9.8989E+15,10694.17379,63638,0
14,3,2022,20,2329508121,3.44596E+15,1,96261,0
2,11,2021,9,9692492842,6.82738E+15,4128.105363,23195,0
28,2,2021,6,2613935800,5.67158E+15,3951.510331,75021,0
14,5,2020,18,7973424806,9.92141E+15,1,14941,0
26,2,2023,22,6572458834,6.88794E+15,8191.816741,85849,0
26,11,2023,17,6618219488,2.79687E+15,10008.66931,11918,0
25,3,2022,15,2357457201,8.07711E+15,3825.503029,70328,0
3,7,2022,7,7774072651,2.14026E+15,8867.949137,79209,0
25,5,2023,4,2321806521,9.05864E+15,3819.187144,48172,0
6,5,2023,4,5099250427,4.30505E+15,6348.344019,37289,0
24,6,2020,15,7531009020,7.98516E+15,4349.36726,17742,0
9,8,2023,1,9272327373,7.38974E+15,2263.981782,54874,0
30,5,2022,17,5326174352,3.67392E+15,2611.87961,49541,0
3,6,2021,13,7788864178,9.75819E+15,4662.947511,36140,0
1,4,2023,3,3141081338,7.95254E+15,8259.014171,77612,0
23,1,2021,12,8412484200,9.88329E+15,4167.407738,17460,0
6,1,2021,23,6241510423,8.51104E+15,6160.535392,43887,1
17,8,2022,18,8219231066,9.30404E+15,2495.449394,34244,0
23,5,2022,17,4248602675,6.28673E+15,4047.238362,57831,0
11,12,2020,16,4702616408,3.76368E+15,3476.368742,21122,0
10,11,2023,14,9109088811,4.57293E+15,8143.127674,15281,0
12,6,2022,16,7093381812,8.5194E+15,3661.710847,36753,0
15,5,2022,20,2881736390,7.63037E+15,1376.437466,81007,0
6,4,2020,9,3643064594,3.12776E+15,3757.398594,89484,0
8,7,2020,2,7650110089,8.8071E+15,1241.987446,62073,0
1,5,2020,1,1815923219,1.42879E+15,1,66005,1
4,1,2023,18,8021616338,8.78919E+15,429.0380012,37571,0
27,3,2021,17,9040325797,9.1528E+15,2364.909169,19218,0
3,5,2021,4,2443389864,6.57386E+15,6283.344314,48702,0
1,6,2022,20,6420161652,5.21549E+15,4032.648791,36519,0
13,12,2022,6,4950322479,2.33663E+15,2841.735013,12817,0
22,1,2023,9,1017138972,8.0013E+15,4054.126653,32530,0
3,1,2020,6,5813392822,7.73362E+15,4554.349691,63192,0
12,11,2020,8,8880814444,6.35686E+15,1,31445,0
14,6,2023,10,7265813803,8.65708E+15,2519.695209,39668,1
26,8,2020,16,9307339318,7.09011E+15,7806.692773,89446,0
20,7,2021,3,5617784349,9.16043E+15,3511.620574,27313,0
1,7,2023,23,4805516453,3.88096E+15,1241.892835,34500,0
22,1,2021,22,4697719385,6.69786E+15,10092.93772,31959,0
3,12,2023,3,7193242050,9.55274E+15,10107.60449,70863,0
3,8,2023,20,4753054346,2.70448E+15,2571.692041,23913,0
28,11,2021,22,1760416044,4.02682E+15,4043.801838,69321,0
12,3,2021,15,5177258196,2.24907E+15,7231.961008,10587,0
17,5,2022,17,4669998126,4.89862E+15,2089.760513,73128,0
31,5,2022,13,8435435726,4.92217E+15,13341.02621,53756,0
31,4,2020,9,3307639579,4.33324E+15,4018.001682,75921,1
31,7,2022,7,5674526794,3.3852E+15,4664.532062,46155,0
1,1,2023,18,1693646962,4.14804E+15,4367.607593,48697,0
30,10,2021,0,7918935732,1.77586E+15,3424.339733,47242,0
2,11,2023,4,5884312494,7.90454E+15,3493.124432,31836,0
8,11,2022,19,3180025637,1.0854E+15,8796.013586,53444,0
11,10,2022,3,6110160089,7.1451E+15,2392.024633,16828,0
21,5,2021,1,1872659165,8.97332E+15,3258.748499,65646,0
12,5,2022,12,1972345785,5.40928E+15,2920.057748,91611,0
3,2,2021,0,7748907493,3.57574E+15,8856.447012,85053,0
15,8,2021,1,4710114463,8.34829E+15,9601.258457,26325,0
18,10,2022,18,5581474078,4.75907E+15,8319.600924,68522,0
11,7,2021,22,9212325655,6.19756E+15,3441.835499,92192,0
10,9,2020,16,3191765307,3.12513E+15,3197.973254,85566,0
26,4,2022,2,4395371623,4.36866E+15,5427.843652,95444,0
22,8,2022,9,1909588250,8.15124E+15,6315.096583,31550,0
22,7,2022,22,8186082663,3.58373E+15,9074.962115,81883,0
16,4,2020,18,9720504826,9.23248E+15,2833.912005,89783,1
26,6,2022,20,9159206105,6.17824E+15,6218.566217,26533,0
16,5,2023,5,4802186964,8.94107E+15,1,48146,0
29,4,2022,1,7706723062,8.01859E+15,5881.969118,15728,0
19,6,2021,14,1362528982,7.86962E+15,5181.898351,84948,0
10,8,2020,1,6539878754,8.57293E+15,9807.526424,96396,0
7,9,2020,17,2860844369,4.81542E+15,5899.074895,53991,0
13,5,2020,2,2836536287,5.03755E+15,9170.492484,64414,1
29,7,2021,16,6669437063,9.25697E+15,8037.370505,41258,0
6,2,2021,1,6303832371,2.01296E+15,2344.863852,82903,0
26,3,2022,17,7218015019,2.85903E+15,4332.670565,79783,0
14,1,2020,15,7381738284,3.66953E+15,5192.717684,82128,0
11,8,2023,9,2815978228,1.29525E+15,282.2637991,20322,0
6,10,2021,13,7662657235,8.15569E+15,7523.823478,64678,0
30,7,2022,5,8198087175,1.41885E+15,11591.8064,88758,0
1,2,2021,8,9420672170,4.66417E+15,7156.397107,51752,0
30,2,2021,10,8017136048,6.08633E+15,5907.480593,65913,0
21,10,2020,21,9141938293,6.36488E+15,4563.784966,80012,0
29,1,2023,14,6014155752,8.78135E+15,9148.499432,56378,0
5,1,2020,20,6356518525,3.09997E+15,4535.987622,56545,0
11,1,2020,11,2241828839,3.6666E+15,243.915131,53625,0
19,9,2021,7,8350645545,7.76458E+15,6344.654439,94769,0
8,5,2020,23,5281420133,6.61473E+15,1369.665408,71800,0
9,9,2023,18,3753541665,8.26646E+15,5327.172077,47464,0
3,11,2022,19,7106557270,1.45993E+15,6286.808454,47854,0
11,5,2020,2,8869062196,4.79929E+15,8404.449199,65528,0
4,4,2023,1,3731574278,2.47457E+15,5837.761284,43552,1
2,7,2022,8,9485292045,3.41392E+15,5241.555554,99645,0
4,4,2021,10,8677766217,4.29319E+15,1357.837992,81618,0
27,3,2021,1,8761407647,3.55151E+15,3973.93889,22546,0
12,4,2020,16,2880860075,1.96576E+15,6207.361785,54793,0
5,3,2021,14,5308028965,5.09947E+15,6480.33155,87581,0
9,4,2022,18,4906634975,1.15247E+15,6261.719318,44182,0
27,9,2021,19,4070777977,1.73651E+15,5707.285561,53662,1
25,4,2023,18,3534441046,1.92146E+15,4176.993206,76547,0
14,10,2022,4,9696443275,8.12783E+15,3879.793665,72223,1
17,12,2022,2,9171246383,4.87023E+15,6709.356719,25046,0
28,11,2021,17,2553328965,9.6235E+15,2243.676612,62850,0
30,8,2022,14,7987525573,9.92765E+15,4848.197178,19839,0
7,1,2020,23,6194045839,2.3609E+15,6326.872673,28959,0
4,9,2023,0,8746485914,3.91655E+15,4827.74475,71128,0
13,6,2021,20,5016259280,9.5037E+15,7425.660665,90602,0
11,7,2022,19,7080448132,6.52805E+15,7116.411975,93945,1
28,11,2022,8,6778795502,9.66302E+15,2907.672857,82610,0
15,10,2020,17,3777425408,8.98724E+15,4158.602804,67263,0
17,10,2023,3,1033754148,9.41917E+15,1585.674098,50909,0
21,7,2020,11,7164647652,1.86493E+15,3176.024803,19302,0
5,3,2022,0,9993473146,9.59348E+15,2499.280675,40097,0
25,6,2020,17,2269451765,8.27105E+15,5063.52356,73728,1
31,3,2023,19,3828932947,5.528E+15,10470.54803,12574,0
16,1,2022,12,6790183954,4.33367E+15,1,48783,0
2,10,2022,14,3225012453,1.86756E+15,5456.550373,39469,0
10,7,2020,13,9203158907,7.57688E+15,7557.004446,93061,0
18,12,2022,21,6136488336,2.78494E+15,3184.757946,24306,1
28,5,2021,10,5184927996,7.88563E+15,5913.693072,37596,0
22,9,2021,5,7868251327,1.78597E+15,1346.789406,37858,0
3,11,2020,1,3991063158,5.25656E+15,5030.098246,19471,0
24,1,2020,19,5624167298,9.17151E+15,3942.25016,62765,0
25,4,2022,10,5972187179,3.33907E+15,5896.932811,11731,0
12,9,2021,13,4439901672,2.95479E+15,10347.70973,71052,0
31,10,2021,2,1783342708,1.26015E+15,4165.196103,46791,0
3,2,2022,23,9036790030,3.80608E+15,8795.887318,82538,1
27,7,2021,11,7530291241,7.79395E+15,2582.708054,26170,0
11,3,2021,3,4491551986,1.09111E+15,7858.955049,60530,0
8,7,2022,8,8115101457,7.38349E+15,9845.693812,84296,0
14,3,2023,1,9488417979,9.56674E+15,4869.732014,84040,0
30,10,2020,13,4940343763,1.11638E+15,3908.902194,69462,0
7,9,2023,1,3771346425,4.51099E+15,2341.33208,64508,1
13,4,2022,13,3059319343,5.90144E+15,9051.802163,39548,0
9,8,2021,5,8389811649,6.10299E+15,4160.256004,59354,0
12,1,2022,11,1137881125,5.49869E+15,7986.997135,68692,0
10,7,2021,4,9584779905,1.2275E+15,1529.319791,79386,0
5,6,2023,13,4035206218,2.89907E+15,8644.463271,33576,1
29,10,2022,5,9479106863,6.75418E+15,5539.572253,71449,0
